% Model:              prototipo thgem_Garfield_2_1_light_3.mph
% Version:            COMSOL 5.1.0.234
% Date:               Sep 30 2020, 18:40
% Dimension:          3
% Nodes:              14326
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% x             y              z              V (V)
0.045234        0.089508       0.041471       -134.54
0.043658        0.086183       0.042967       -137.88
0.042280        0.082097       0.047106       -140.66
0.044115        0.082501       0.050379       -140.12
0.042542        0.083203       0.041948       -140.08
0.044687        0.086891       0.040330       -136.32
0.040611        0.086865       0.042075       -139.22
0.042187        0.090190       0.040578       -136.08
0.041640        0.087573       0.039437       -137.99
0.043571        0.083910       0.039311       -139.12
0.045816        0.088886       0.033705       -130.39
0.046775        0.087548       0.037464       -133.11
0.044275        0.090847       0.037712       -132.72
0.043728        0.088230       0.036571       -135.12
0.043052        0.091286       0.061437       -139.97
0.042038        0.085741       0.056386       -140.46
0.044266        0.092510       0.056310       -138.38
0.041473        0.095069       0.056728       -138.81
0.051049        0.086830       0.046641       -135.01
0.049671        0.082743       0.050779       -138.52
0.048808        0.087208       0.051659       -137.31
0.047594        0.085984       0.056786       -139.17
0.055288        0.082019       0.055355       -138.55
0.053556        0.082403       0.047901       -136.92
0.049822        0.092753       0.056711       -136.99
0.054480        0.076972       0.051197       -139.79
0.057805        0.076691       0.046404       -138.70
0.048550        0.090129       0.046889       -134.55
0.055288        0.074155       0.070473       -142.35
0.047699        0.080282       0.073031       -142.33
0.049794        0.077203       0.065428       -141.84
0.048122        0.084161       0.065424       -140.91
0.054892        0.085628       0.060697       -138.87
0.050350        0.090931       0.065349       -139.57
0.045884        0.089555       0.068602       -140.96
0.042225        0.095568       0.071444       -141.29
0.040436        0.093613       0.078752       -142.50
0.051724        0.086728       0.082226       -142.57
0.045462        0.085675       0.076209       -142.34
0.049425        0.095064       0.087140       -142.84
0.042639        0.090571       0.033696       -132.93
0.041099        0.092532       0.037704       -134.68
0.040551        0.089914       0.036563       -137.13
0.035711        0.098122       0.039699       -137.64
0.038543        0.094194       0.039265       -136.69
0.033656        0.092939       0.040708       -141.16
0.031237        0.096018       0.040167       -141.89
0.034485        0.10212        0.040059       -137.51
0.030011        0.10001        0.040528       -141.68
0.033124        0.099576       0.037172       -139.79
0.029879        0.10285        0.041999       -141.07
0.037406        0.10026        0.037237       -134.33
0.034819        0.10171        0.034710       -136.74
0.027677        0.097617       0.039761       -143.67
0.030791        0.097180       0.036405       -143.13
0.027911        0.10353        0.040225       -142.53
0.025892        0.10281        0.044692       -142.84
0.026024        0.099974       0.043220       -143.30
0.025577        0.10114        0.039459       -144.30
0.022467        0.10180        0.051268       -143.41
0.021470        0.095182       0.056174       -143.75
0.020498        0.10248        0.049494       -144.03
0.020051        0.095706       0.047386       -144.81
0.024087        0.096081       0.045455       -144.04
0.021987        0.099599       0.045152       -144.39
0.023956        0.098913       0.046926       -143.59
0.025696        0.097907       0.050285       -142.88
0.018562        0.098590       0.051728       -144.39
0.022959        0.092298       0.051833       -143.94
0.017547        0.10040        0.046778       -145.14
0.028777        0.089335       0.045395       -143.52
0.025230        0.088631       0.051232       -143.89
0.026359        0.092413       0.044854       -143.89
0.024593        0.088371       0.046186       -144.67
0.022322        0.092039       0.046786       -144.71
0.021853        0.089349       0.055119       -144.14
0.017840        0.089807       0.053958       -144.75
0.018946        0.092757       0.050672       -144.76
0.021217        0.089089       0.050072       -144.72
0.017457        0.095640       0.055014       -144.41
0.017791        0.092190       0.060618       -144.22
0.010026        0.092624       0.051669       -145.67
0.0089201       0.089675       0.054955       -145.47
0.038082        0.084517       0.041990       -141.67
0.039111        0.085224       0.039353       -141.21
0.041042        0.081561       0.039227       -142.11
0.036582        0.082876       0.039269       -143.60
0.044675        0.085950       0.038040       -136.62
0.043559        0.082969       0.037021       -140.17
0.047403        0.084004       0.037625       -136.09
0.046288        0.081023       0.036606       -139.97
0.044345        0.083745       0.034442       -139.17
0.043774        0.086225       0.031852       -136.85
0.043716        0.087288       0.034281       -135.53
0.043672        0.090119       0.031291       -129.81
0.040540        0.088973       0.034272       -137.98
0.040496        0.091803       0.031283       -133.70
0.039099        0.084283       0.037063       -142.30
0.041628        0.086632       0.037147       -138.69
0.046444        0.085343       0.033866       -134.49
0.038472        0.087846       0.038159       -140.37
0.035943        0.085498       0.038074       -143.30
0.039020        0.090464       0.039300       -138.34
0.034133        0.089209       0.040742       -142.14
0.034828        0.091850       0.036845       -141.65
0.037443        0.087139       0.040796       -141.06
0.034772        0.086587       0.041936       -142.46
0.037384        0.090188       0.035284       -140.64
0.036907        0.093918       0.035249       -138.45
0.040356        0.093736       0.029107       -128.68
0.024611        0.095626       0.040860       -144.90
0.022511        0.099144       0.040558       -145.29
0.020575        0.095251       0.042792       -145.56
0.022846        0.091584       0.042192       -145.50
0.023494        0.10025        0.037298       -145.99
0.027901        0.093741       0.040925       -143.94
0.026136        0.089699       0.042257       -144.87
0.030320        0.090663       0.041466       -143.41
0.027455        0.094903       0.037164       -145.22
0.031015        0.093304       0.037569       -143.55
0.031492        0.089573       0.037604       -144.36
0.053773        0.072138       0.048138       -141.68
0.055505        0.071754       0.055592       -141.71
0.049888        0.072478       0.051017       -142.13
0.049483        0.068760       0.057027       -142.99
0.050598        0.060773       0.057167       -144.20
0.058083        0.077411       0.042556       -137.57
0.053790        0.075243       0.040100       -140.50
0.059126        0.075299       0.038912       -138.84
0.055353        0.078191       0.040830       -137.56
0.060689        0.078246       0.039642       -135.42
0.056396        0.076079       0.037187       -139.09
0.057959        0.079026       0.037917       -135.02
0.056250        0.078623       0.036128       -135.96
0.053644        0.077788       0.039041       -138.45
0.059035        0.073706       0.035626       -141.18
0.060598        0.076653       0.036356       -136.67
0.058889        0.076250       0.034567       -137.92
0.058142        0.067289       0.046900       -143.03
0.057116        0.072506       0.042505       -141.20
0.062451        0.072561       0.041317       -140.35
0.058159        0.070394       0.038861       -143.09
0.062361        0.070969       0.038031       -142.17
0.0049601       0.027197       0.032589       -137.11
0.010238        0.023355       0.035146       -132.85
0.0098074       0.020886       0.036406       -129.85
0.012281        0.021466       0.033857       -130.12
0.011850        0.018997       0.035117       -127.13
0.0099075       0.024744       0.032513       -133.95
0.0094764       0.022276       0.033773       -129.66
0.014900        0.022062       0.036492       -134.28
0.015331        0.024530       0.035233       -137.75
0.017949        0.025126       0.037868       -139.72
0.015757        0.019938       0.034942       -131.08
0.016188        0.022406       0.033682       -134.68
0.018807        0.023003       0.036317       -138.09
0.014192        0.019315       0.032590       -126.59
0.014623        0.021783       0.031331       -130.44
0.017806        0.018013       0.031961       -127.25
0.019372        0.018636       0.034313       -132.02
0.015464        0.017695       0.034488       -127.21
0.019079        0.016394       0.033858       -128.11
0.012245        0.026740       0.037534       -138.88
0.0096740       0.026147       0.034981       -137.07
0.012478        0.025337       0.035066       -137.24
0.010005        0.024758       0.037614       -135.64
0.012047        0.022869       0.036325       -133.65
0.015097        0.025933       0.037701       -139.18
0.0084003       0.027365       0.040937       -138.40
0.0090793       0.028144       0.037623       -139.37
